City,Slum_HH,PMAY.PMAY_HH,Surplus,Latitude,Longitude
Madukkarai,1395,713,-682,10.9144962,76.948555
Rajakhera,1620,937,-683,26.8979835,78.1704986
Kuchaman,1435,751,-684,27.1485023,74.85739459999999
Kulgam,1425,738,-687,33.6449908,75.018031
Sorab,1455,767,-688,14.3811533,75.1022271
Kalinjur,716,28,-688,12.9527037,79.1280402
Bodh,3031,2342,-689,24.6961343,84.9869547
Harihar,2353,1659,-694,14.5152216,75.8071609
Athni,2312,1616,-696,16.7261322,75.0610561
Herbertpur,839,143,-696,30.4382863,77.7366242
Rairangpur,2191,1493,-698,22.2709322,86.1700894
Bareta,1319,618,-701,29.8635221,75.6964405
Boothipuram,976,273,-703,10.0052569,77.4464571
Nerkuppai,790,87,-703,10.2220032,78.53485069999999
Dibrugarh,5830,5126,-704,27.4705449,94.91246249999999
Periyakulam,1777,1073,-704,10.1238778,77.54747069999999
Killiyoor,1065,360,-705,8.2645901,77.21552989999999
Malerkotla,1675,967,-708,30.5245806,75.8783443
Kothi,1342,634,-708,24.7516268,80.77824629999999
Arumuganeri,1448,736,-712,8.5681265,78.09371709999999
Renukoot,715,1,-714,24.2182429,83.03460729999999
Jirapur,2005,1290,-715,24.0205288,76.3781984
Guledgudda,1738,1022,-716,16.0495868,75.7894716
Ilkal,1840,1123,-717,15.9563219,76.1145993
Rajgir,852,133,-719,25.0261746,85.4173739
Chandurbazar,1163,441,-722,21.246456,77.7509303
Naravarikuppam,770,48,-722,13.1669517,80.19289479999999
B.Mallapuram,1186,462,-724,11.9950867,78.25728690000001
Karambakkudi,1149,424,-725,10.4571307,79.1380259
Sirgitti,1326,600,-726,22.0417712,82.1529178
Nalkheda,1713,985,-728,23.8356771,76.2363989
Thamaraikulam,1035,305,-730,10.1075543,77.554777
Sangod,1128,397,-731,24.925006,76.28849439999999
Nilakkottai,1069,335,-734,10.1647481,77.85318380000001
Sholur,1112,374,-738,11.4979149,76.6297189
Siddhaur,2010,1271,-739,26.7620116,81.3976746
Hole,3449,2708,-741,30.6224722,76.11314949999999
Williamnagar,829,85,-744,25.5313902,90.5920027
Mangrol,1574,827,-747,21.1225405,70.1168209
Madikeri,922,175,-747,12.4244205,75.7381856
Arachalur,950,194,-756,11.1628925,77.70085089999999
Siralkoppa,1586,829,-757,14.3810609,75.2479172
Pithapuram,8152,7394,-758,17.1145559,82.2521517
Jawad,1265,507,-758,24.5858514,74.8565613
Bhuvanagiri,1305,545,-760,17.507769,78.8802139
Mussoorie,819,58,-761,30.4547465,78.081985
Tarana,2365,1603,-762,23.3374767,76.042092
Mundargi,1445,682,-763,15.2054557,75.8853465
Veerakeralam,844,80,-764,11.0066413,76.9117972
Marakkanam,1404,639,-765,12.189943,79.9248669
Honnali,1730,954,-776,14.2373605,75.64963809999999
Gubbi,1255,477,-778,13.3117814,76.9398195
Valangaiman,972,191,-781,10.8887019,79.393221
Ethapur,1008,226,-782,11.6627299,78.4750984
Talaja,1053,269,-784,21.3514348,72.0327247
Macherla,6800,6013,-787,16.4760816,79.4365006
Timarni,1441,650,-791,22.3750163,77.2289304
Bari,1220,425,-795,26.6492458,77.61327059999999
Killai,1220,422,-798,11.4531621,79.77923659999999
Hanumana,1956,1155,-801,24.7753861,82.0924577
Pushkar,1174,373,-801,26.4885822,74.5509422
Dhariwal,1090,288,-802,31.958504,75.323245
Murwara,9739,8936,-803,23.8343441,80.38938139999999
Patti,1355,552,-803,31.2745862,74.8565613
Kolathur,976,173,-803,13.1239583,80.2121332
Mana-Camp,946,141,-805,21.1931342,81.7198935
Sainthia,6685,5878,-807,23.9486953,87.679312
Melathiruppanthuruthi,961,148,-813,10.8607309,79.0813371
Aranthangi,1425,611,-814,10.1730375,78.9979149
Veerakkalpudur,921,104,-817,11.8166039,77.84576469999999
Bhitarwar,1622,804,-818,25.7940343,78.1165309
Thiruppanandal,985,166,-819,11.0910029,79.45310649999999
Warora,1372,552,-820,20.250596,79.0163018
Krishnarajanagara,2989,2159,-830,12.4405738,76.38069689999999
Pansemal,1667,836,-831,21.6581937,74.6971257
Kurinjipadi,1579,747,-832,11.5621527,79.59732989999999
Birnagar,4150,3314,-836,23.2415181,88.55831719999999
Alot,2683,1844,-839,23.7624528,75.5553267
Tharamangalam,1067,227,-840,11.6940008,77.97100979999999
Paonta,1175,332,-843,30.445283,77.60205690000001
Natham,1304,453,-851,10.2261119,78.22945349999999
Bhavani,1923,1070,-853,11.4470564,77.6839768
Pudukkottai,9066,8211,-855,10.3832867,78.800129
Udumalaipettai,2249,1394,-855,10.5854779,77.2513453
Motihari,1801,945,-856,26.6438482,84.9040337
Devakottai,1407,547,-860,9.9554422,78.8162334
Vellakoil,1364,504,-860,10.9459068,77.7131261
S.Nallur,936,76,-860,11.0968325,77.4040739
Karanpur,1060,197,-863,26.1831872,76.9683072
Kupwara,1496,629,-867,34.5261786,74.2546136
Brahmapuri,1671,803,-868,20.6098549,79.85768279999999
Amarpatan,1435,567,-868,24.3175827,80.97329239999999
Pujali,5733,4863,-870,22.4601368,88.13401909999999
Mihona,1563,693,-870,26.2841742,78.9811407
Ode,1275,402,-873,20.593684,78.96288
Pernampattu,2978,2104,-874,12.9392559,78.7190204
Akbarpur,7927,7051,-876,26.4269869,82.5331119
B.,1221,341,-880,20.593684,78.96288
Khambhat,1603,721,-882,22.3180817,72.6189845
Dhulian,13199,12311,-888,24.6706654,87.94818459999999
Yawal,1384,496,-888,21.168089,75.6991717
Dharangaon,1277,388,-889,21.0145539,75.27415570000001
Tal,2333,1442,-891,23.7238155,75.37910959999999
Sardhana,1497,602,-895,29.1450749,77.6163803
Karur,4165,3268,-897,10.9600778,78.07660360000001
Badami,1774,877,-897,15.918622,75.676082
Charar-i-Sharief,1198,300,-898,33.8629003,74.7662981
Bagha,1126,227,-899,31.7187007,75.7480511
Tirupathur,2484,1579,-905,12.4950124,78.56784069999999
Shupiyan,1589,684,-905,33.7160207,74.835621
Khilchipur,1904,993,-911,24.0444612,76.5806097
Siruguppa,2669,1755,-914,15.6175163,76.9005817
Polur,1324,408,-916,12.5106863,79.12684999999999
Hilsa,1274,357,-917,25.3188918,85.28323329999999
Kottur,1092,175,-917,13.0180315,80.2410991
Bagbahara,3415,2497,-918,21.0447495,82.3869134
Thadikombu,1141,222,-919,10.4519877,77.9556841
Pokaran,1342,421,-921,26.9207919,71.92243549999999
Jhalrapatan,1177,256,-921,24.5367194,76.1743455
Ghumarwin,1074,153,-921,31.4491451,76.70479040000001
Vyara,2038,1114,-924,21.1104293,73.3861266
Pundri,1569,644,-925,29.7621028,76.55460310000001
Mudhol,2731,1801,-930,16.3333105,75.2858208
Alampur,1769,839,-930,15.8843491,78.1193823
Guru,1189,258,-931,22.0778144,82.1115119
Medak,2827,1895,-932,18.0462192,78.2631756
Chanderi,2425,1493,-932,24.7134729,78.1353199
Bijni,1213,281,-932,26.4943855,90.70103189999999
Bakhtiarpur,2990,2055,-935,25.4547359,85.539154
Bijuri,2215,1280,-935,23.2501663,82.1223977
Kochinda,1649,713,-936,21.7427571,84.3489467
Weir,1021,84,-937,27.0147495,77.17374930000001
Veeraganur,1173,234,-939,11.4803443,78.7348674
Kantabanji,1247,305,-942,20.4677216,82.92089639999999
Kalka,1374,427,-947,30.833311,76.9356735
Safidon,2482,1531,-951,29.4060653,76.66148530000001
Barapali,1679,728,-951,21.1813399,83.59758819999999
Baghmara,1351,399,-952,25.1978931,90.629375
Namsai,1036,84,-952,27.6666459,95.8625935
Maduravoyal,1190,237,-953,13.0655842,80.1607768
Ganaur,1725,766,-959,29.1354856,77.020608
Jorhat,2430,1468,-962,26.7509207,94.2036696
Vijayapura,1573,610,-963,16.8302397,75.71055799999999
Keelakarai,1715,751,-964,9.2343379,78.7836027
Asind,1239,273,-966,25.7419186,74.3273018
Maddur,1619,647,-972,12.5866972,77.0453429
Barbigha,1524,550,-974,25.221194,85.72980550000001
Kalanwali,1388,413,-975,29.822711,74.97476139999999
Sailu,3560,2584,-976,19.4532003,76.4389549
Kattuputhur,1138,162,-976,10.9961028,78.2162833
Chengam,1597,620,-977,12.3111384,78.7929545
Devsar,1297,312,-985,28.7641416,76.0871212
Barghat,2338,1350,-988,22.0298859,79.73578119999999
Surampatti,1021,33,-988,11.3304795,77.7079548
Rajagangapur,2416,1427,-989,22.189616,84.5867542
Porsa,1291,302,-989,26.672873,78.36923999999999
Mahendragarh,1440,450,-990,28.2734201,76.14013489999999
Shrirampur,3615,2622,-993,19.6194767,74.65674070000001
Aalo,1111,118,-993,28.1627836,94.8054142
Mandi,1348,351,-997,31.7087153,76.9320104
Vilangudi,1159,154,-1005,9.949812099999999,78.0878674
Balod,2935,1929,-1006,20.7268981,81.2049301
Singampuneri,1157,149,-1008,10.1840223,78.4264638
Merta,1258,248,-1010,26.6507603,74.0363618
Pinjore,1804,792,-1012,30.799264,76.9149134
Baruipur,3451,2437,-1014,22.3599251,88.43254619999999
Tamluk,5348,4325,-1023,22.2858078,87.9188533
Makhu,1162,133,-1029,31.1071528,74.9764024
Katpadi,1217,185,-1032,12.9734246,79.1369301
Valasaravakkam,1090,52,-1038,13.0402725,80.1722913
Gulabpura,1330,291,-1039,25.9031773,74.66053649999999
Ilayangudi,1142,103,-1039,9.6269504,78.62584009999999
Atarra,3352,2307,-1045,25.2867411,80.5743969
Hanur,1479,431,-1048,12.0874948,77.30224319999999
Parangipettai,1691,633,-1058,11.5084474,79.7568107
Ahmadpur,1641,578,-1063,23.830864,87.6913936
Bannur,2222,1156,-1066,12.3305167,76.8612868
Kheri,3868,2801,-1067,27.9064649,80.79624919999999
Talode,1934,867,-1067,21.5628712,74.21361089999999
Melachokkanathapuram,1475,407,-1068,9.993038799999999,77.3568485
Devadanapatti,1386,317,-1069,10.146632,77.6435896
Kampli,2254,1184,-1070,15.4062832,76.60516659999999
Rania,1357,287,-1070,29.5241761,74.83638119999999
Sirsaganj,2729,1657,-1072,27.0552636,78.6893782
Alipurduar,6189,5115,-1074,26.4922164,89.5319627
Malur,2146,1063,-1083,13.0037225,77.9383033
Dharamkot,1249,166,-1083,32.2475151,76.3257373
Dehri,1783,699,-1084,24.9061239,84.191193
Thandla,1981,887,-1094,23.0067768,74.5785485
Doraha,1269,174,-1095,30.7986482,76.0301786
Raichur,11419,10313,-1106,16.2047877,77.3552519
Kembainaickenpalayam,1300,189,-1111,11.5241876,77.30228679999999
Gangarampur,5586,4469,-1117,25.40091,88.53236059999999
Venkatagiri,6391,5273,-1118,13.9590539,79.58079649999999
Bamhani,1873,755,-1118,22.4770863,80.3686488
Nimapada,1229,109,-1120,20.0536724,86.0070547
Kosi,1613,491,-1122,27.797239,77.433273
Bagalkot,3562,2427,-1135,16.1691096,75.6615029
Deshnoke,1196,61,-1135,27.7967826,73.34383849999999
Dungargarh,1192,56,-1136,28.0943694,74.00600829999999
Sonapur,1139,1,-1138,26.1172425,91.98020129999999
Rahta,1609,466,-1143,25.6575404,86.93987589999999
Thiruneermalai,1300,151,-1149,12.9581202,80.1192281
Jangipur,11113,9962,-1151,24.455769,88.09999719999999
Huligal,1311,155,-1156,11.3196457,76.7732259
Gursarai,2396,1238,-1158,25.6177799,79.1802481
Moga,3248,2082,-1166,30.8230114,75.17344709999999
Bhikhi,1460,293,-1167,30.0582031,75.5342579
Narasingapuram,1769,600,-1169,13.0407166,80.0248477
Manasa,2365,1192,-1173,24.4748048,75.140385
Agaram,1431,257,-1174,13.1116221,80.22942220000002
Tirthahalli,1433,258,-1175,13.6894963,75.24498919999999
Valavanur,1671,495,-1176,11.9199573,79.5792069
Kollegal,2587,1404,-1183,12.1536786,77.11112140000002
Mohammadabad,3463,2272,-1191,25.6168488,83.7531127
Lonar,1352,160,-1192,19.984796,76.52235399999999
Ujjain,22716,21519,-1197,23.1764665,75.7885163
Junagarh,1808,607,-1201,21.5222203,70.4579436
Vadugapatti,1388,164,-1224,10.1041325,77.57286839999999
Banswara,2525,1300,-1225,23.5451408,74.4405475
Firozpur,2308,1080,-1228,30.9331348,74.6224755
Dipka,1313,85,-1228,22.3528577,82.5452224
Minjur,1468,239,-1229,13.2789286,80.26230749999999
Chinnalapatti,1551,321,-1230,10.278512,77.92444239999999
Inam,1344,112,-1232,15.767962,74.36607839999999
Anupgarh,1404,171,-1233,29.1937,73.2046273
Vrindavan,1368,133,-1235,27.5650088,77.6593394
Palladam,2688,1447,-1241,10.9955767,77.2852097
Velampalayam,1311,68,-1243,11.1362226,77.3119494
Yelandur,1687,442,-1245,12.0463858,77.0279352
Melur,3023,1777,-1246,10.0312879,78.33821170000002
Akkalkot,1864,614,-1250,17.5242162,76.2054416
Vedaranyam,2742,1491,-1251,10.3773716,79.8494647
Malavalli,2421,1170,-1251,12.3853432,77.0535798
Mangadu,1878,627,-1251,13.0239864,80.11446590000001
Melvisharam,2276,1019,-1257,12.9157591,79.2799607
Shahbad,1823,566,-1257,30.1557114,76.8697232
Manamadurai,1459,201,-1258,9.6962434,78.4555724
Biramitrapur,2989,1730,-1259,22.4085842,84.71588229999999
Tilda,2594,1335,-1259,21.5567246,81.7917669
Leh,1787,528,-1259,34.1525864,77.57705349999999
Hiriyur,5474,4201,-1273,13.9451543,76.61402269999999
Lonavala,1766,490,-1276,18.7557237,73.4090757
Kandhar,2239,961,-1278,18.8736949,77.1873371
Ambah,1715,437,-1278,26.7009037,78.22694969999999
Jamul,2664,1380,-1284,21.2484946,81.3921156
Mamallapuram,1439,145,-1294,12.6207821,80.1944915
Vandavasi,1649,351,-1298,12.5024906,79.6026844
Kodaikanal,1848,546,-1302,10.2391086,77.4977456
Buxar,1700,395,-1305,25.5647103,83.9777482
Bhadrak,4695,3386,-1309,21.0573616,86.4962996
Kashipur,6096,4781,-1315,29.2104232,78.9618845
Ichalkaranji,3475,2156,-1319,16.688621,74.4593101
Budaun,2707,1380,-1327,28.0311101,79.1271229
Obra,1366,29,-1337,24.4745021,82.98778659999999
Paralakhemundi,2048,703,-1345,18.7782929,84.0936483
Devanahalli,2663,1317,-1346,13.2437197,77.7172413
Karuppur,1474,125,-1349,11.7171776,78.0918193
Koraput,3276,1926,-1350,18.813487,82.71233269999999
Gokak,2886,1535,-1351,16.1629728,74.8183
Churu,1774,417,-1357,28.2925364,74.9707262
Manmad,2422,1050,-1372,20.2606546,74.4394646
Arrah,3300,1924,-1376,25.5541358,84.6664797
Katwa,5043,3663,-1380,23.6403783,88.1299373
Chhabra,2612,1228,-1384,24.6732199,76.8491387
Kotagiri,1872,488,-1384,11.4217666,76.8617275
Sembakkam,1572,185,-1387,12.9234492,80.1587694
Sardarshahar,1582,193,-1389,28.440419,74.49370499999999
Pethanaickenpalayam,1819,422,-1397,11.6489522,78.50644729999999
Agar,4074,2675,-1399,23.7137337,76.0094637
Thoothukkudi,9836,8436,-1400,8.764166099999999,78.1348361
Kuthanallur,1613,213,-1400,10.7098028,79.51929779999999
Petlad,2469,1064,-1405,22.4836145,72.801351
Mungeli,3068,1656,-1412,22.0661963,81.68391249999999
Kulithalai,1664,250,-1414,10.9425987,78.4171909
Haldia,9652,8237,-1415,22.0627164,88.0832934
Ferozepur,1837,422,-1415,30.9331348,74.6224755
Gursahaiganj,2937,1521,-1416,27.1170062,79.7304285
Udaipura,2427,1008,-1419,23.0774041,78.5121286
Sheikhpura,2003,584,-1419,25.1391653,85.83921509999999
Sadabad,2024,604,-1420,27.439091,78.03380779999999
Udgir,3480,2049,-1431,18.3942882,77.11260089999999
Sikandrarao,1922,491,-1431,27.6864088,78.37827399999999
Nagaon,3855,2423,-1432,26.348009,92.6838111
Vathirairuppu,1702,269,-1433,9.636456299999999,77.6398924
Thirunindravur,1684,248,-1436,13.1181068,80.033613
Padrauna,4213,2761,-1452,26.8983907,83.97971729999999
Krishnagiri,3072,1616,-1456,12.5247853,78.216004
Washim,2899,1441,-1458,20.111238,77.13030789999999
Sidlaghatta,3569,2109,-1460,13.3936652,77.86531260000001
Jayankondam,2074,609,-1465,11.2143483,79.36126519999999
Dehu,1823,357,-1466,18.7166713,73.76781790000001
Usilampatti,2289,822,-1467,9.9649231,77.788508
Kesrisinghpur,1762,295,-1467,29.9475208,73.6212417
Kadapa,29433,27965,-1468,14.4698779,78.8241068
Landhaura,2443,971,-1472,29.7947406,77.9081752
Dharapadavedu,1532,57,-1475,12.9694049,79.137214
Malkapur,3135,1648,-1487,20.8843273,76.2026077
Chopda,2788,1294,-1494,21.2472081,75.3031435
Sirkali,1788,286,-1502,11.2407109,79.7372255
Avaniapuram,1658,147,-1511,9.8827897,78.1193823
Kadur,2772,1251,-1521,13.5485598,76.00842589999999
Suriyampalayam,1556,17,-1539,11.3889694,77.6883977
Thiruparankundram,1727,163,-1564,9.8822567,78.0719718
Hingoli,7088,5522,-1566,19.7114963,77.1453846
Belur,1781,213,-1568,13.166287,75.8669422
Devadurga,3538,1966,-1572,16.4236004,76.9366051
Ahiwara,3608,2030,-1578,21.3565862,81.4114142
Jambai,1786,208,-1578,11.4680678,77.6433943
Arkalgud,2164,585,-1579,12.7639683,76.06094759999999
Baikunthpur,2694,1113,-1581,23.2621686,82.559842
Pipariya,6280,4695,-1585,22.7612936,78.3491007
Narsinghgarh,2658,1072,-1586,23.7148593,77.0881034
Biharsharif,3259,1667,-1592,25.1947733,85.51703049999999
Muthupet,1869,273,-1596,10.3956993,79.4949884
S.Kodikulam,1734,132,-1602,9.649578,77.58578829999999
Akot,4884,3270,-1614,21.0972769,77.0537986
Samalkha,2172,555,-1617,29.2405272,77.0117647
Sirohi,2544,926,-1618,24.8827147,72.8608948
Chandausi,3046,1426,-1620,28.4558235,78.7849815
Thammampatti,1929,298,-1631,11.4447498,78.4861415
Ongole,27298,25660,-1638,15.5057232,80.049922
Erandol,2057,412,-1645,20.9265794,75.33247229999999
Dondaicha-Warwade,2851,1202,-1649,21.3245073,74.5563859
Musiri,1922,271,-1651,10.9515682,78.441934
Kekri,2268,606,-1662,25.9748064,75.1529425
Narasapur,11071,9398,-1673,16.4393431,81.7014331
Raisinghnagar,2040,355,-1685,29.5311499,73.447797
Tiruchendur,2911,1206,-1705,8.4976846,78.11942959999999
Muthur,1838,133,-1705,11.0449012,77.7351935
Tarakeswar,2915,1208,-1707,22.8786554,88.01429399999999
Goundampalayam,1833,121,-1712,11.046293,76.94710789999999
Thiruthuraipoondi,2068,344,-1724,10.5488795,79.639015
Qadian,1986,261,-1725,31.819064,75.37910959999999
Chitapur,4217,2486,-1731,17.1257358,77.0873127
Maur,2316,580,-1736,30.064585,75.23174030000001
Kallakkurichi,2163,421,-1742,11.7383735,78.9638899
Balapur,2036,290,-1746,17.3088602,78.50623619999999
Champa,2878,1124,-1754,22.0300039,82.6515036
Sentharapatti,2004,242,-1762,11.4380586,78.51965589999999
Taoru,2017,254,-1763,28.2119674,76.9512041
Pasan,2188,419,-1769,23.1597254,81.956891
Sirmour,2351,577,-1774,30.5628455,77.4701972
Rajpipla,2411,633,-1778,21.8715143,73.5030517
Navsari,7187,5405,-1782,20.9467019,72.95203479999999
Muhammadabad,3384,1590,-1794,26.0329808,83.38230039999999
Shirpur-Warwade,2811,1016,-1795,21.370536,74.86825689999999
Chinnasekkadu,1802,6,-1796,13.1630078,80.2614037
Kunigal,2603,802,-1801,13.0255301,77.02553859999999
Sindhnur,4233,2426,-1807,15.8038203,76.8095434
Nokha,3456,1641,-1815,27.5577947,73.4739666
Harur,3090,1270,-1820,12.051848,78.4749496
Thakurganj,2213,392,-1821,26.4272073,88.12537390000001
Ghatampur,2150,329,-1821,26.1476121,80.1707662
Perambalur,3138,1308,-1830,11.2342104,78.8806852
Barshi,9521,7675,-1846,18.2333856,75.6941478
Noida,11510,9654,-1856,28.5355161,77.3910265
Naraingarh,2190,328,-1862,30.4752265,77.1219863
Baraut,3859,1991,-1868,29.0996906,77.261897
Haldwani-cum-Kathgodam,4535,2659,-1876,29.2182644,79.5129767
Anakapalle,7614,5731,-1883,17.6896435,83.0023634
Belpahar,2871,975,-1896,21.8217054,83.85338229999999
Barwani,4956,3040,-1916,22.0363157,74.903339
Kirkee,1934,13,-1921,18.5625986,73.8523582
Jandiala,2120,196,-1924,31.1617158,75.61498929999999
Tenali,22244,20319,-1925,16.237933,80.6444099
Koppal,4809,2877,-1932,15.3504652,76.1567298
Ratia,2850,905,-1945,29.676906,75.5713361
Kolathupalayam,2198,246,-1952,10.7631312,77.579708
Adityapur,6457,4503,-1954,22.7866185,86.16596899999999
Jaswantnagar,2845,888,-1957,26.8818707,78.9060451
Soro,3328,1367,-1961,21.2814867,86.69178869999999
Mahidpur,3505,1532,-1973,23.4837828,75.6553516
Tohana,3109,1132,-1977,29.7163129,75.9056753
Nawada,2408,430,-1978,24.8866859,85.54345719999999
Kartarpur,2149,170,-1979,31.4390767,75.49990869999999
Shegaon,3478,1491,-1987,20.7929874,76.6910458
Brahmana,2001,3,-1998,20.3425485,85.9962099
Thanthoni,2186,177,-2009,10.9322558,78.0912767
Dabra,4730,2718,-2012,25.8878531,78.33731039999999
Sirsi,3246,1231,-2015,14.6155109,74.8347096
Gharaunda,2933,911,-2022,29.5397333,76.9731017
Chirmiri,2280,255,-2025,23.1879502,82.354162
Vadalur,2625,591,-2034,11.5687854,79.5544594
Bharthana,3145,1086,-2059,26.7517552,79.2212393
Kawardha,4418,2358,-2060,22.0106092,81.23592819999999
Thuvakudi,2498,422,-2076,10.7526158,78.82977009999999
Niwari,3199,1114,-2085,25.3697238,78.7986181
Pandharpur,4566,2477,-2089,17.6805816,75.31550349999999
Karumathampatti,2323,221,-2102,11.1051541,77.17504610000002
Rajgarh,3462,1355,-2107,23.8508581,76.7336521
Hugli-Chinsurah,5807,3695,-2112,22.9011588,88.3898552
Samastipur,2437,319,-2118,25.8560271,85.7868233
Cheeka,3173,1054,-2119,30.0489695,76.3420439
Kurichi,2192,64,-2128,10.9620036,76.9715475
Nandurbar,3749,1605,-2144,21.3700584,74.2403389
Pipar,2580,411,-2169,26.3879908,73.52996399999999
Attur,3430,1249,-2181,11.5983006,78.597482
Anantnag,3418,1225,-2193,33.7311255,75.14870069999999
Tiptur,3899,1691,-2208,13.259273,76.4785708
Ramnagar,6483,4270,-2213,29.3947643,79.1264997
Mettur,2670,451,-2219,11.7830323,77.796701
Yemmiganur,14737,12502,-2235,15.7734175,77.4719551
Kirandul,2415,180,-2235,18.6333668,81.2558974
Adiramapattinam,2545,300,-2245,10.3413175,79.37964529999999
Wadi,3048,800,-2248,17.0667348,76.99391299999999
Sawai,3237,980,-2257,9.2114712,92.7294624
Chinnamanur,2983,715,-2268,9.8426695,77.3830076
Kukshi,3398,1121,-2277,22.2068295,74.7556518
Nandivaram,2761,479,-2282,12.844653,80.0613505
Pehowa,3000,703,-2297,29.9806941,76.5846091
Thakurdwara,2857,559,-2298,29.1911483,78.8607099
Ratlam,9620,7321,-2299,23.3315103,75.0366677
Sihora,4251,1945,-2306,23.4865775,80.1065646
Taherpur,5326,3018,-2308,23.2587912,88.5373693
Barrackpore,4830,2513,-2317,22.766117,88.35155619999999
Chintamani,3264,928,-2336,13.4019689,78.05513839999999
Jaynagar,4679,2337,-2342,26.5883988,86.1370148
Channarayapatna,3075,714,-2361,12.9035322,76.3897978
Fatehabad,4365,1992,-2373,29.5131814,75.4509532
Jahazpur,2464,91,-2373,25.6189058,75.2748792
Nepanagar,3291,917,-2374,21.4532252,76.4215988
Dewas,18237,15838,-2399,22.9675929,76.0534454
Baripada,5219,2806,-2413,21.9319838,86.7465928
Dhar,6606,4190,-2416,22.5980549,75.3039628
Sangrur,3051,634,-2417,30.2457963,75.8420716
Silao,2702,283,-2419,25.0816948,85.42853
Safipur,4288,1856,-2432,26.7350049,80.3463754
Rameswaram,3312,874,-2438,9.287583699999999,79.3129488
Faizabad,3178,722,-2456,26.7729751,82.1457934
Allapuram,2477,19,-2458,12.89857,79.12239439999999
Sadulshahar,2968,509,-2459,29.9078202,74.1754
Rewa,10083,7623,-2460,24.5362477,81.30369460000001
Chikkaballapura,4245,1784,-2461,13.4354985,77.7315344
Ambala,7290,4827,-2463,30.3752011,76.782122
Madavaram,2743,279,-2464,13.1487898,80.2305586
Kovilpatti,3608,1141,-2467,9.172669599999999,77.8714879
Kozhikode,9039,6561,-2478,11.2488425,75.78392099999999
Tiruverkadu,3615,1101,-2514,13.0734416,80.1269236
Birur,3048,508,-2540,13.5982471,75.9733124
Yadgir,5571,3029,-2542,16.748739,77.130872
Memari,3755,1195,-2560,23.1745495,88.10338829999999
Kapurthala,2902,338,-2564,31.3722571,75.4017654
Kumarapalayam,3428,862,-2566,11.4362628,77.7232172
Gunupur,3797,1226,-2571,19.0754648,83.8128265
Antah,2769,182,-2587,25.1545849,76.2929779
Mandya,5387,2785,-2602,12.5218157,76.89514880000002
Tiruchengode,4462,1856,-2606,11.3790235,77.8949435
Siwan,4242,1630,-2612,26.2243204,84.3599953
Anaiyur,2804,180,-2624,9.9609143,78.1105963
Vaniyambadi,4237,1608,-2629,12.6784319,78.6204676
Sundargarh,5378,2731,-2647,22.120021,84.037224
Virudhachalam,3513,841,-2672,11.5160935,79.32661949999999
Pandhurna,7034,4360,-2674,21.5925296,78.5291706
Sattur,2893,219,-2674,9.357978,77.91557949999999
Mannargudi,3348,668,-2680,10.6631615,79.4481754
Robertson,4415,1723,-2692,20.593684,78.96288
Dharmavaram,20488,17791,-2697,14.4124551,77.7201031
Bulandshahr,9639,6938,-2701,28.406963,77.8498292
Daudnagar,3290,587,-2703,25.0332255,84.3988806
Ladwa,3746,1039,-2707,29.9931752,77.0474325
Jaisalmer,3211,503,-2708,26.9157487,70.9083443
Hajipur,8394,5676,-2718,25.6924354,85.20832399999999
Madhugiri,3592,872,-2720,13.6643166,77.20889869999999
Hinganghat,5869,3147,-2722,20.5516683,78.8418289
Gobra,4298,1568,-2730,21.8341452,83.0817699
Nadiad,6040,3297,-2743,22.6915853,72.86336349999999
Maraimalainagar,4419,1671,-2748,12.7930081,80.0252383
Budge,5744,2992,-2752,20.593684,78.96288
Bidar,11620,8867,-2753,17.9103939,77.51990789999999
Vellore,9689,6935,-2754,12.9235541,79.1330768
Shillong,2992,230,-2762,25.5787726,91.8932535
Puliankudi,3808,1034,-2774,9.1725368,77.39560039999999
Islampur,6521,3726,-2795,26.2554319,88.2009408
Ranipettai,3690,894,-2796,12.9487403,79.318978
Shivpuri,8231,5416,-2815,25.4320478,77.66438149999999
Pavagada,3528,713,-2815,14.0980584,77.2808527
Jaitu,3158,336,-2822,30.4508291,74.8828754
Coimbatore,34343,31511,-2832,10.9973691,76.9588876
Guwahati,5883,3049,-2834,26.1157917,91.7085933
Thuraiyur,3126,290,-2836,11.1518913,78.5957143
Raisen,7665,4816,-2849,23.3327329,77.7823973
Gidderbaha,3788,926,-2862,30.2074369,74.6576091
Nanjangud,3957,1094,-2863,12.1159697,76.678249
Kurumbapet,2892,16,-2876,11.9393406,79.773272
Baidyabati,6574,3681,-2893,22.7919231,88.33095949999999
Rayagada,4602,1703,-2899,19.1714939,83.4116756
Parli,6060,3132,-2928,18.8453169,76.5198462
Banka,3870,941,-2929,24.8874179,86.919838
Nainpur,4162,1224,-2938,22.4266058,80.1095601
Davanagere,12183,9242,-2941,14.4644085,75.921758
Sikandrabad,5209,2264,-2945,28.4511246,77.6954889
Port,3324,378,-2946,20.593684,78.96288
Kadayanallur,4321,1365,-2956,9.0778543,77.34518609999999
Bade,3395,426,-2969,19.6474039,81.2374327
Sirhind,3832,845,-2987,30.6245124,76.3863018
Uttarpara,6458,3469,-2989,22.6700938,88.3354998
Paramakudi,4003,978,-3025,9.5503862,78.5841633
Biswan,5298,2244,-3054,27.4937578,80.9964806
Jowai,3311,255,-3056,25.450902,92.20891089999999
Etawah,5528,2438,-3090,26.7829103,79.027659
